State,State_shap,International plan,International plan_shap,Voice mail plan,Voice mail plan_shap,Number vmail messages,Number vmail messages_shap,Total day minutes,Total day minutes_shap,Total day calls,Total day calls_shap,Total day charge,Total day charge_shap,Total eve minutes,Total eve minutes_shap,Total eve calls,Total eve calls_shap,Total eve charge,Total eve charge_shap,Total night minutes,Total night minutes_shap,Total night calls,Total night calls_shap,Total night charge,Total night charge_shap,Total intl minutes,Total intl minutes_shap,Total intl calls,Total intl calls_shap,Total intl charge,Total intl charge_shap,Customer service calls,Customer service calls_shap,base_value,shap_sum,prediction_logit,prediction_proba,Churn
25,0.9125191553062177,0,-0.6182823175936938,0,0.20559285029419697,0,-0.054835855728015304,75.3,0.14514475441537797,96,0.1270854189892998,12.8,0.0,179.9,0.7467601707973518,113,0.5485038575530052,15.29,-0.041406471468508246,193.8,-0.057981666466221216,134,0.7878696809289977,8.72,-2.7264165692031385e-06,12.3,0.19077837003162132,1,0.6928314864379354,3.32,0.0,1,-0.26287183341570197,-4.702165583070394,3.321704873665294,-1.3804607094050998,0.2009350179934929,False
23,0.6260060889250599,0,-0.5878916610497982,0,0.3164882771449629,0,-0.11443444962613285,128.8,-0.2954835378960706,86,0.6786430802202085,21.9,0.0,203.9,0.7152622585720383,105,0.3191212566103786,17.33,-0.03290862083435059,282.6,1.2518669695197604,131,1.074696748573333,12.72,-0.16980564186349512,14.1,0.8364476459124126,4,0.15525347039103507,3.81,0.0,2,-0.6577632831921801,-4.702165583070394,4.115498601407162,-0.5866669816632317,0.35739996837353505,False
39,0.16477588815701893,0,-0.11660792059265077,0,0.3170681107381824,0,0.038653273354284465,141.7,-1.1074052320944612,95,-0.37750465619610624,24.09,0.0,205.6,0.8650923184957355,101,-0.303456312646158,17.48,-0.01218582984060049,218.5,-0.2534394290333148,60,-0.6400943929096684,9.83,0.3070773143321276,8.8,-0.36484847199870274,6,-0.09516054885927588,2.38,0.0,0,-0.038220808687619866,-4.702165583070394,-1.6162566977812094,-6.318422280851603,0.0017995413657764738,False
31,0.46651488856296053,0,-0.3181554203247651,0,1.2675827352050693,0,-0.048138440987095237,268.7,7.586033824842889,120,0.20723363023833372,45.68,0.0,301.0,3.228339643048821,147,-0.04385235457448289,25.59,-0.01302610349841416,167.0,-0.39940538427093997,140,-0.09432200249517336,7.52,-0.051234634295105934,5.8,-0.9135451558639761,1,0.39219039601273836,1.57,0.0,2,-0.182752300852444,-4.702165583070394,11.083463320748413,6.381297737678019,0.9983099365913756,True
23,0.2587029049638659,0,-0.1662015568348579,0,0.8961522282287478,0,-0.04082845875993371,255.3,3.2161820043670013,114,-0.272073989151977,43.4,0.0,194.6,-0.7708412919734837,83,-0.478615003824234,16.54,-0.01571760213933885,276.6,1.2308551150461426,78,0.8274599791574292,12.45,0.24682333229575307,3.7,-1.3635966930910945,5,0.09903269546804949,1.0,0.0,3,-0.3949924632324837,-4.702165583070394,3.272341200519586,-1.4298243825508075,0.19312604894068025,False
48,-0.8092229999857955,0,-0.17705386313609778,1,-2.319762310096994,26,-0.6594864229182713,239.4,2.03308305012295,94,-0.200243301265873,40.7,0.0,259.4,1.111608526481432,88,-0.22583989451639355,22.05,-0.03290862083435059,238.0,0.6260859794169664,132,0.13752056465600618,10.71,0.13529175677802413,7.7,-0.04012458646204323,3,0.26680118655320256,2.08,0.0,0,-0.1691434200759977,-4.702165583070394,-0.3233943552832354,-5.025559938353629,0.006525051902058113,False
16,-0.3386596899674623,0,-0.12141360499896109,0,0.1627675732411444,0,-0.0880296209640801,158.0,-0.47668757079169155,110,-0.510744064253522,26.86,0.0,197.0,-0.04688631502445787,103,-0.45776635938789695,16.75,-0.04161387875676155,154.9,-0.5670451988256536,132,0.7860542655806058,6.97,0.15749810512177645,10.0,-0.6365797677007504,5,0.03214730870211497,2.7,0.0,1,-0.36406295204302297,-4.702165583070394,-2.511021770068619,-7.213187353139013,0.0007362624693944354,False
31,0.32650908231851644,0,-0.10117919034790247,0,0.2065760494733695,0,-0.10141517220064998,182.3,-0.42372883771779013,64,0.45270351836807093,30.99,0.0,139.8,-0.2630539868026972,121,-0.38517692386871205,11.88,0.15671333896927536,171.6,0.22610441135999282,96,-0.18736677542328833,7.72,0.49471252332848964,11.6,0.07320420553674921,7,-0.1850441425247118,3.13,0.0,2,-0.6402881651395,-4.702165583070394,-0.3507300646707881,-5.052895647741182,0.006350218137656398,False
28,0.8075123605885892,0,-0.08142394501715898,1,-0.4192713892983738,39,1.6760627192002722,91.5,-0.5416555099457037,125,1.0337950139475287,15.56,0.0,219.9,0.45981398880830965,113,0.39232347188750283,18.69,-0.006295462865382433,229.0,-0.41778942530276253,99,-0.25196420422755184,10.31,-0.4345986609254032,12.7,-0.3655188094789628,8,-1.3943793422402815,3.43,0.0,2,-0.27198362435679885,-4.702165583070394,0.18462718077382306,-4.51753840229657,0.010797991704701297,False
50,-0.9023604398328462,0,-0.059822224089875815,0,0.21847184492857197,0,-0.03904456528369337,172.4,-0.8108804941561538,132,0.7547804373619147,29.31,0.0,230.5,0.129920135140419,100,-0.16735433296998964,19.59,-0.007415462210774422,228.2,-0.23021513572894037,109,-0.04715580007759854,10.27,-0.3678488991130143,11.0,-0.009944009226746858,5,0.07349189314991236,2.97,0.0,0,-0.21108446907484904,-4.702165583070394,-1.6764615211836642,-6.378627104254058,0.0016945753220705326,False
18,0.18549436214845627,0,-0.01681002080440521,0,0.2938547257333994,0,-0.0617614552564919,174.5,-0.44915695513715037,127,0.46472198782954366,29.67,0.0,259.3,0.6081342287128791,71,0.962548499086406,22.04,-0.04049387941136956,170.5,0.32168042805045843,120,0.3146784582943656,7.67,0.10867543041706085,11.3,-0.03452749295975081,7,-0.3979915087937843,3.05,0.0,1,-0.21054191460832952,-4.702165583070394,2.0485048933012875,-2.653660689769106,0.06576374300399947,False
1,-0.39693954429676526,0,-0.08175302467308938,0,0.16864541265764274,0,-0.04413490658160299,157.3,-0.3412308988859877,83,0.9647427592921304,26.74,0.0,220.9,1.0674092622217721,85,0.22754378749523313,18.78,-0.04161387875676155,218.9,-0.4573797638854012,129,0.9454140328872017,9.85,-0.014852724778465927,12.0,0.3070613516168669,7,-0.10914791937917472,3.24,0.0,1,-0.25149762421497146,-4.702165583070394,1.9422663207186268,-2.759899262351767,0.059530005642770834,False
43,-0.24258244341239332,0,-0.7771327399369329,1,-0.4900341896759346,21,-0.6529311154712922,192.0,-0.6951306948362617,97,-0.2431149219465442,32.64,0.0,239.1,-0.23631026067538186,81,-0.04602314987918362,20.32,-0.04161387875676155,116.1,-1.81244693107903,125,0.5065907762409187,5.22,0.12325637659057975,15.1,0.6786095589475007,3,0.191653591087088,4.08,0.0,1,-0.31436522072646766,-4.702165583070394,-4.051575243530096,-8.75374082660049,0.0001578447372367317,False
2,0.2388372061913833,0,-0.04808568770531565,0,0.24749866217956878,0,0.04463711651973426,160.7,-0.6473435664805584,69,0.86067013643682,27.32,0.0,146.8,-0.6288203193736263,106,-0.2009422904299572,12.48,0.04080285544972867,287.8,0.8162087038275786,144,0.596580043961294,12.95,-0.1245509934425354,8.2,0.21987916450365447,5,-0.009901589292567223,2.21,0.0,0,-0.46342107244418,-4.702165583070394,0.942048369901022,-3.7601172131693716,0.022751337232943317,False
10,-0.24418998311040924,0,-0.0813147309049964,0,0.20217721180524678,0,0.064971572838258,227.4,1.2017065512319096,90,-0.34792256468965205,38.66,0.0,73.2,-0.6905107298889197,135,-0.04081676870584488,6.22,0.05851321535184979,114.3,-1.0287807984347455,99,-0.06770392333623022,5.14,-0.11308479373343289,4.7,0.040345638646977024,7,-0.143674213164486,1.27,0.0,0,0.18423332687234506,-4.702165583070394,-1.0060509892221305,-5.708216572292525,0.003307609143703667,False
17,-0.5044488037665724,0,-0.12435648861341178,0,0.1978916300984565,0,-0.12144524357281625,191.6,-1.0391348690818996,115,-0.4092286890669493,32.57,0.0,205.6,0.6035388521431014,108,0.30066239796346056,17.48,-0.04161387875676155,210.2,-0.08346718528540804,123,0.06863813678617589,9.46,0.18040894773788752,9.2,-0.19291771805263125,3,0.222842211201787,2.48,0.0,2,-0.6477809319435619,-4.702165583070394,-1.5904116322091433,-6.292577215279537,0.001846569857228682,False
29,0.5233800411690026,0,-0.09816945100203156,0,0.3333545421157032,0,0.07015548964962363,225.0,1.197420576303266,110,-0.4056770729861455,38.25,0.0,244.2,0.36144560537301,111,0.3604590094881132,20.76,-0.01218582984060049,221.2,-0.058227579863741996,93,-0.39005691221915184,9.95,0.07804300396703184,10.7,0.20226338858366943,4,0.17959265210665762,2.89,0.0,0,-0.001836132574826479,-4.702165583070394,2.33996133026958,-2.362204252800814,0.08610058952669401,False
28,0.5014640646945918,0,-0.7262818030454219,0,0.21887388899922372,0,-0.10752086353488266,196.1,-0.5176072934572585,103,0.12646546313073487,33.34,0.0,199.7,0.15939999936614185,123,0.025318021718412638,16.97,-0.008535461574792862,135.9,-0.9367188087000977,71,-0.6805492823431268,6.12,-0.18793618793133646,12.9,-0.3422059043892659,1,0.6105184463324258,3.48,0.0,3,-0.45337157261325045,-4.702165583070394,-2.3186872933479026,-7.020852876418296,0.0008922666443870456,False
30,0.2653981937095523,0,-0.6514772984758019,0,0.3329614972602576,0,-0.020678429945837705,231.3,0.18254597154445945,100,0.1794528952409746,39.32,0.0,210.4,0.8293426067451947,84,-0.2773349572904408,17.88,-0.007415462210774422,217.4,-0.3258253684896044,106,-0.20672941038385034,9.78,0.1717195413261652,12.4,0.36665110849775373,2,0.6269787410087884,3.35,0.0,3,-0.31462024223059415,-4.702165583070394,1.1509693863062422,-3.5511961967641517,0.027890123858809103,False
15,-0.26656351826619357,0,-0.10232902422081679,1,-0.3226831625122577,42,0.5675116673880257,209.2,-0.5658559266396332,82,0.0810194177745143,35.56,0.0,159.7,-0.8488195265782997,74,0.7918945236620494,13.57,-0.004383844221010804,181.6,0.18329201696207748,100,-0.41238970631733535,8.17,0.014870046847499907,9.5,-0.4488386234361678,3,0.20824664554093034,2.57,0.0,0,-0.6783057589572854,-4.702165583070394,-1.8033347729739033,-6.505500356044297,0.0014929601801682876,False
37,0.07793193202232943,0,-0.0493397968634963,1,-1.2831421384681017,17,0.11160269492538646,221.3,0.4753404737589881,82,0.16112417840166018,37.62,0.0,167.6,0.1346433743624948,100,-0.2132977553247474,14.25,-0.024348027068190278,262.7,0.6585065537807532,87,-0.5969645644794218,11.82,0.03818553022108972,4.4,-0.24955849101766944,4,0.06448896397138014,1.19,0.0,0,0.032393378771375866,-4.702165583070394,-0.6624336930061689,-5.364599276076563,0.004657540792798206,False
35,0.316170482072921,0,-0.11462207117117941,0,0.2574018033035099,0,-0.0744348227372393,139.6,-1.0296406422671862,94,-0.39639442759100346,23.73,0.0,240.9,-0.13123509474331513,112,0.3299479360878468,20.48,-0.01218582984060049,127.1,-0.8367034496751148,88,-0.3409927141293883,5.72,-0.11231247209943832,8.8,-0.6085078598733525,4,-0.00011815659236162901,2.38,0.0,2,-0.740654611159116,-4.702165583070394,-3.494281930415018,-8.196447513485412,0.000275555056697693,False
16,-0.24838628973666346,0,-0.697318970253691,1,-0.43655066286795774,26,-0.5662385767162778,183.9,-0.42486581818200647,83,0.6796822071709903,31.26,0.0,240.7,-0.11561627948423847,93,-0.31955172505695373,20.46,-0.04161387875676155,185.7,0.07133306755684315,125,0.6453620721376501,8.36,0.018551478954032065,15.0,0.7519158919912298,3,0.2541540568135679,4.05,0.0,1,-0.22084832630702295,-4.702165583070394,-0.64999175273726,-5.352157335807654,0.00471557666568607,False
43,0.094469714241568,0,-0.7531821807008237,0,0.3388914022000972,0,-0.02445644629187882,203.3,-1.167000891007483,108,-0.3493302622699412,34.56,0.0,259.9,0.3875139940815279,66,0.03348233632510528,22.09,-0.006295462865382433,115.9,-2.1714793645683677,103,-0.17404951022472231,5.22,-0.1876915069296956,7.8,-0.41369622384780086,2,0.7027751622837968,2.11,0.0,3,-0.33032550673000516,-4.702165583070394,-4.020374746304005,-8.722540329374398,0.00016284639083060238,False
7,-0.22638303824467584,0,-0.09989697432145477,1,-0.254069878119044,37,0.8194708601105958,185.4,-1.662793250186369,87,-0.0894942918268498,31.52,0.0,178.5,1.003613175447099,128,0.03722559086047113,15.17,-0.004160851547494531,218.3,-0.2126209151139483,107,0.07549152692779898,9.82,0.12037780540063978,8.0,0.3008167506393511,3,0.25721060685871633,2.16,0.0,4,4.4975501798046755,-4.702165583070394,4.5623372966895115,-0.13982828638088218,0.46509977383883583,False
37,0.16645953099941835,0,-0.19021424634382128,1,-1.0409559208340944,22,-0.5373481713281945,240.8,0.8463560736714862,102,0.04395830510882661,40.94,0.0,75.9,-1.083967748240102,106,0.0009225973673164845,6.45,0.09863993790000677,224.6,0.09152252732077613,115,-0.12708543815650045,10.11,0.17476458280580118,7.1,-0.4052141721348744,3,0.22876391394762322,1.92,0.0,2,-0.5465214111958631,-4.702165583070394,-2.279919639112195,-6.982085222182588,0.0009275042726584221,False
47,0.5417608699730772,0,-0.02790773181943223,0,1.4948997709807008,0,0.0255444091046229,276.1,7.18155727106845,82,0.01342056191060692,46.94,0.0,201.1,1.0788379575969884,106,0.29618599549634383,17.09,-0.011134718391112984,231.3,0.5665601353324018,73,0.6239990164642222,10.41,-0.052519839494489136,8.9,-0.001477203236427158,4,-0.06837862311396747,2.4,0.0,0,0.3786476143728942,-4.702165583070394,12.039995486244884,7.33782990317449,0.9993499622710817,True
27,0.5151472755693248,0,-0.09004670531488955,1,-0.5820474552095402,26,-0.5712440374074503,179.7,-0.4413238155376166,144,0.7777870010549668,30.55,0.0,218.1,0.27079570160945876,129,-0.127668193615973,18.54,-0.006295462865382433,212.3,0.008723168764263392,105,-0.09802352066617459,9.55,0.14235729780979456,9.3,-0.4502129508886719,8,-1.5988999378168955,2.51,0.0,1,-0.10152194247581064,-4.702165583070394,-2.3524735769905964,-7.05463916006099,0.0008626494214707049,True
43,0.5150212126789847,0,-0.6611038181744516,0,0.29890673579648136,0,-0.12814051863271744,81.9,-0.4962781640770845,75,-0.18272551367990672,13.92,0.0,253.8,-0.02946373189566657,114,0.4748049184307456,21.57,-0.0398716577142477,213.1,-0.35034860925283284,125,0.8671562788612209,9.59,0.1015954297920689,8.9,-0.18018434237805195,1,0.5640756145608612,2.4,0.0,2,-0.577049493577797,-4.702165583070394,0.1763943407376064,-4.525771242332787,0.010710406732742222,True
48,-0.6695263212034479,0,-0.7411450544185937,1,-1.49719336559996,25,-0.5626285541197285,248.6,1.091709010475315,91,-0.28575763321714476,42.26,0.0,119.3,-1.5913633235904854,115,0.0966991849266924,10.14,0.07079172680154443,194.3,-0.06717824166524224,83,0.6596233983233105,8.74,0.027116638286970557,12.0,-0.26875212230253964,1,0.4732822301588021,3.24,0.0,1,-0.2584938109689392,-4.702165583070394,-3.522816238113447,-8.22498182118384,0.0002678054798271301,False
40,-0.01971503810840659,0,-0.137437225272879,1,-0.5630912173737306,28,0.15786590228555725,157.1,-0.17356028917012736,77,0.09224599432491232,26.71,0.0,172.4,0.5129310703463852,97,-0.31323264935286715,14.65,-0.01592531656846404,184.5,0.468631677639205,94,-0.7043136006011628,8.3,-0.02714935694122687,11.1,0.00810737923020497,9,-1.3589619227219374,3.0,0.0,1,-0.33451544487150386,-4.702165583070394,-2.4081200371560407,-7.110285620226435,0.0008159953115685923,False
41,0.22125917896279135,0,-0.15156087365932763,0,0.23682211515144444,0,-0.09873400136828422,153.0,-0.5667241025180556,123,-0.1497185812331736,26.01,0.0,141.1,-0.7652036394970492,127,-0.320790524892509,11.99,0.15671333896927536,171.5,0.2532545361691155,76,-0.09849114074371755,7.72,-0.08520748450653627,10.3,0.19202632942353376,15,-1.0855624845554122,2.78,0.0,1,-0.5375556099996902,-4.702165583070394,-2.7994729442975945,-7.501638527367988,0.00055187413508253,True
35,0.2357130822050385,0,-0.2426776698138565,0,0.2668608484545257,0,-0.016792283905670048,218.8,-2.365502625949448,123,0.35907452383311467,37.2,0.0,242.8,-0.32376011251239106,64,0.22458563959924505,20.64,-0.005488258199766278,85.8,-0.949963881651638,80,-0.5360325427632779,3.86,-0.2483828505082056,10.3,-0.02759788367082365,3,0.2506479207379744,2.78,0.0,4,2.5598448659223503,-4.702165583070394,-0.8194712282228287,-5.521636811293222,0.0039833658271857895,False
11,-0.471561859047506,0,-0.1979293765500188,1,-0.3895160168420989,21,-0.7781925619393587,197.9,-0.4173472566064447,99,0.02179821658937726,33.64,0.0,165.6,-1.3317272408679128,100,-0.27485893573146314,14.08,0.02234436753205955,208.0,-0.08284983582096174,120,0.07831480496097357,9.36,0.10633716350886971,10.1,0.2137786438059993,9,-1.4886344582145101,2.73,0.0,0,-0.14222294526873155,-4.702165583070394,-5.132267290491727,-9.834432873562122,5.357186969015581e-05,False
17,-0.0853244666903629,0,-0.00018752580508589743,0,0.27783411493175664,0,-0.05057078137760982,166.5,0.2322583490377292,129,0.8158443906018511,28.31,0.0,210.2,1.3135239170864224,107,0.25959674330428245,17.87,-0.003480572132393718,257.2,0.22482868319784757,93,-0.48365363105665893,11.57,-0.24095833039376885,9.9,-0.9052886491944082,5,0.11125482142204418,2.67,0.0,1,-0.16174550649244337,-4.702165583070394,1.303931556439202,-3.398234026631192,0.03235070133259467,False
35,0.26444164940156045,0,-0.08579510972835123,1,-0.9715459883026779,29,0.367784273379948,225.4,0.5932192600076087,79,-0.20752689389919396,38.32,0.0,187.1,0.6580078662652522,112,0.5599899188196287,15.9,-0.03498269371688366,281.1,0.6761171684041619,112,0.19426580835599452,12.65,-0.37461375548504294,12.9,-0.5332581659127027,3,0.23151409793412314,3.48,0.0,1,0.03835164704360068,-4.702165583070394,1.3759690825670263,-3.326196500503367,0.034683347891289754,False
1,-0.8840609372942708,0,-0.08323568360414356,0,0.2246103024110198,0,-0.021658713803626595,210.3,-0.3123519988916814,66,-0.1273200839542551,35.75,0.0,195.8,-0.4140543590998277,76,0.48210585775086656,16.64,-0.011771015264093876,221.6,-0.46277130575152114,82,0.18499296390684322,9.97,0.13604498125147074,11.2,-0.15226956562371924,7,-0.13402153000002726,3.02,0.0,1,-0.12342599771451206,-4.702165583070394,-1.6991870856814781,-6.401352668751872,0.001656562503164451,False
46,0.12644366861088202,0,-0.6818428463302553,1,-0.838109170012176,36,-0.1554993196763098,231.7,0.8411070644296705,110,-0.39169568543788047,39.39,0.0,225.1,0.3611970507493243,88,-0.19088835079222918,19.13,-0.01218582984060049,201.7,0.464342524537351,89,-0.0493410667241551,9.08,0.15660700625739993,12.1,0.012921020202338696,2,0.6957137994188816,3.27,0.0,0,-0.020495938198873773,-4.702165583070394,0.31827392719336806,-4.383891655877026,0.01232295898802265,False
28,0.6654485573605052,0,-0.8384073078166694,0,0.2060435976984445,0,-0.04189165851566941,189.5,-0.7047256480017677,99,0.18356104577716906,32.22,0.0,176.3,0.7002593266335316,117,0.6278798047546297,14.99,-0.041406471468508246,225.9,-0.3593367698183283,112,0.3634660976100713,10.17,-0.4122472689015558,14.2,0.42326754830777646,2,0.5334408244915539,3.83,0.0,1,-0.03705355741782114,-4.702165583070394,1.2682981206933615,-3.433867462377032,0.031253625208701535,False
47,0.12183932851126883,0,-0.4295111475279555,0,0.22293051202548667,0,-0.048357455669902266,70.8,2.5409876980271657,94,-0.23781460877042263,12.04,0.0,215.6,-0.23700771319854538,102,-0.15558930925792083,18.33,-0.037446676036342975,230.8,-0.46765875902958215,125,0.995764219033299,10.39,-0.2954953646892682,9.5,-0.10674798851832748,1,0.625694719045423,2.57,0.0,6,8.398099261138123,-4.702165583070394,10.889686715082497,6.187521132012104,0.9979492997070931,True
6,-0.068174158873735,0,-0.6615535666979849,0,0.30974426013417544,0,-0.07317388385534286,131.8,-2.0664805951248852,82,-0.01004912359174341,22.41,0.0,284.3,-0.29869112668791786,119,-0.2915367338154465,24.17,0.005527038713917136,305.5,0.49427269931416956,101,-0.42446516366209835,13.75,-0.15662762730382382,11.3,0.10556298495619558,2,0.5996560420095921,3.05,0.0,1,-0.4253008185327053,-4.702165583070394,-2.961289773017633,-7.6634553560880265,0.00046946118888793,False
8,-0.03337097380775958,1,2.1256489594024606,0,0.2975477498443797,0,0.018861947101540863,250.6,1.320609527748311,85,0.057202374154585414,42.6,0.0,187.9,-0.3628851136792218,50,-0.2983067151810974,15.97,-0.017291669212281705,120.3,-1.4137569815537427,131,0.12775074417702853,5.41,-0.11271761620417237,7.8,-1.0207037526136264,5,-1.1157779551186833,2.11,0.0,1,-0.31501682205009274,-4.702165583070394,-0.7422062969923718,-5.444371880062765,0.004301966108480741,False
11,-0.9507949431569432,0,-0.06686612075194716,0,1.618968477137387,0,0.012879253006540239,281.3,10.276184216986875,124,-0.03587677872856147,47.82,0.0,301.5,2.56519501827599,96,-0.14744958345312625,25.63,-0.005325269722379744,202.8,0.12360984013183042,109,-0.014367318979930132,9.13,0.08299292827956378,8.7,0.07542194477355224,3,0.15961519316304476,2.35,0.0,0,-0.009667571124155075,-4.702165583070394,13.684519285837743,8.982353702767348,0.9998744089170081,True
22,0.5754841576970648,1,0.939906024779193,1,-0.39657020586542785,26,-0.5365689193643629,129.3,0.16448012902052142,123,0.11890099710901268,21.98,0.0,176.5,0.1016203746793326,114,0.17103383758105337,15.0,-0.009367070477455854,154.5,-0.05357112579629757,102,-0.10036344153340906,6.95,0.27327989440178496,9.6,-1.2230569897661916,7,-1.4816089515137718,2.59,0.0,1,-0.5474540743301622,-4.702165583070394,-2.003855363379116,-6.7060209464495095,0.0012220277357587839,False
28,0.3010055666184053,0,-0.12154048565775157,0,0.8159650483448059,0,0.06781819547526538,238.0,3.6740635683608707,82,-0.4404910100076813,40.46,0.0,278.5,2.928317816082854,94,-0.44599726047366856,23.67,-0.038496634885668755,193.1,-0.12797053906600922,134,-0.3617541327944491,8.69,0.07794625116977841,11.8,0.06347008100361563,10,-1.6991679986496455,3.19,0.0,0,0.07759964720811695,-4.702165583070394,4.770768112728837,0.0686025296584436,0.5171439092335051,True
29,0.4128828190546483,0,0.014411101909354329,0,0.295091332020238,0,0.10033840653020888,211.1,0.11598279503174126,103,0.11386228774674237,35.89,0.0,206.9,0.7638421949505573,108,0.28688505918486046,17.59,-0.01218582984060049,193.9,0.033186483670724555,70,0.17751193368341775,8.73,0.19410211221314966,5.6,-0.31787223811610604,4,0.02874264255166054,1.51,0.0,0,0.3339893808960915,-4.702165583070394,2.5407704814866885,-2.161395101583705,0.1032711848109718,False
29,0.4972064130808576,0,-0.06287974561564624,0,0.20981001499691046,0,-0.06532711035571992,169.4,-0.8117195205041208,102,-0.11413476559100673,28.8,0.0,184.9,0.27082284370902926,144,0.48569459272315724,15.72,-0.003065757555887103,234.3,0.020201873329933732,89,-0.4076904979581013,10.54,-0.055980544928461315,2.0,-1.2235633472690823,7,-0.07379465617006645,0.54,0.0,1,-0.3341032876959071,-4.702165583070394,-1.6685234958041109,-6.370689078874505,0.0017080573675261731,False
17,-0.633071152488701,0,-0.08523188546532764,0,0.18249881147989072,0,-0.03462924489751458,177.1,-0.6688459457503632,97,-0.3764313741121441,30.11,0.0,184.7,0.13855501439189538,105,0.03776493565645069,15.7,-0.024422859847545622,174.1,0.2630398455716204,94,-0.18915563989430667,7.83,0.27459038615692405,8.0,-0.2652704959316179,6,0.116630363042932,2.16,0.0,1,-0.35247417690232397,-4.702165583070394,-1.6164534189901314,-6.318619002060525,0.0017991880295058734,False
16,-0.588487271166814,0,-0.11479143680073321,1,-0.9210102525504772,32,0.7246878394950181,174.6,-0.6147043515508994,107,-0.4181373501406051,29.68,0.0,310.6,0.45217116601299495,115,0.21386708735954016,26.4,0.0032870400045067073,234.7,0.3293218048795825,92,-0.38235336968675254,10.56,-0.11985308416187763,9.0,-0.13408524701022542,4,0.14356627067783848,2.43,0.0,1,-0.14072245690738783,-4.702165583070394,-1.5672436115462913,-6.269409194616685,0.0018897688644194297,False
28,0.8242717811613693,0,-0.1673329161014408,0,0.24986657465458847,0,-0.08888351420871914,150.3,-1.3628585287951864,101,0.060490052509121595,25.55,0.0,255.9,0.7444653122057207,112,0.5148976969788782,21.75,-0.01218582984060049,136.7,-0.5231007988995406,62,-1.102818226624513,6.15,-0.06490888045169413,12.5,0.6095952059212141,4,-0.05090056973043829,3.38,0.0,2,-0.4661191665427759,-4.702165583070394,-0.8355218077640163,-5.53768739083441,0.003920189500364275,False
17,-0.36092602541204544,0,-0.5186071412777529,1,-0.4983652174565941,20,-0.41403472745092584,157.8,0.9913067521119956,83,0.4636580251681153,26.83,0.0,161.5,1.294904697507154,56,-0.8605400861985981,13.73,-0.005631046216003597,271.5,-0.3876200201569009,100,-0.40474232358857987,12.22,-0.1679016173351556,8.7,0.2360777338780463,2,0.6199396953801625,2.35,0.0,5,8.51474161973456,-4.702165583070394,8.502260318687476,3.8000947356170824,0.9781207565492703,True
21,0.5316692813448026,0,-0.10727515033446253,0,0.2677983476500958,0,-0.12836987036745995,118.0,-1.051815153460484,133,0.7401896886527538,20.06,0.0,248.1,0.06463661331683397,99,-0.19633610811783,21.09,-0.04049387941136956,214.4,-0.2592877195053734,122,0.4631772262440063,9.65,0.10997548493556679,5.3,-0.010217079016147181,5,0.1316598582651932,1.43,0.0,1,-0.4844949397514574,-4.702165583070394,0.030816600444668496,-4.671348982625725,0.009272844581134903,False
26,0.2801597343743197,0,-0.1857033392880112,1,-0.6787777863128577,30,0.27921193270478395,144.5,-1.2523596500209533,35,-0.6116424372553593,24.57,0.0,262.3,0.18681299838237464,101,-0.25244891933863983,22.3,-0.01218582984060049,226.5,-0.3025965058291331,82,-0.21186993589857595,10.19,-0.2664985606074333,12.0,-0.0640447795507498,7,0.028321708785369992,3.24,0.0,2,-0.17715823352336885,-4.702165583070394,-3.2407796032188343,-7.9429451862892275,0.00035503283416420025,False
14,-0.4650183482983266,0,-0.7635226689744741,0,0.15111643729731442,0,-0.07243259868118912,183.8,-0.5137163253757171,111,-0.5485062253015349,31.25,0.0,123.5,-0.46854759705252946,92,-0.27868229573825376,10.5,0.06963024597615003,160.7,-0.17615601839963346,105,-0.09303319327067584,7.23,0.10896384553052485,6.1,-0.285726138423197,2,0.712612645428162,1.65,0.0,1,-0.474559284185525,-4.702165583070394,-3.097577519468905,-7.799743102539299,0.0004096723521569023,False
21,0.5336658740215353,0,-0.0820515617216006,1,-0.4731224734988064,30,0.4639236629498191,191.7,-0.5247237998340278,109,-0.20608594925724902,32.59,0.0,193.0,-0.019842575744260103,86,-0.3370321654481813,16.41,-0.024422859847545622,149.4,-0.4059634519275278,93,-0.23144287686329335,6.72,0.36676112736575306,11.1,0.1424684892478399,4,0.0960561921983026,3.0,0.0,1,-0.08486799818347208,-4.702165583070394,-0.7866803665427141,-5.488845949613108,0.0041156024815723075,False
40,-0.11663613771699602,0,-0.22398550008423626,1,-0.5457149922754616,23,-0.5791707930946722,153.6,-0.40228534294990825,93,-0.33154402464744637,26.11,0.0,216.9,0.7547852961136959,88,-0.24511554554104806,18.44,-0.01218582984060049,161.3,-0.29305327478912657,91,-0.13955356572987512,7.26,0.2807413606252521,12.6,0.09066357950214296,3,0.14450439328793435,3.4,0.0,2,-0.5502452833158895,-4.702165583070394,-2.168795660456235,-6.8709612435266285,0.0010364040670950143,False
14,-0.6614318127150182,1,0.7731345611601137,1,-0.3033683008304797,36,0.5307215005927719,171.2,-0.37095111039001494,138,0.5001024008484092,29.1,0.0,185.8,-0.11973191238241271,102,-0.10901811310555785,15.79,-0.026581875402480363,227.6,-0.07026413345825859,97,-0.1836724792723544,10.24,-0.4195682381372899,10.8,-0.508042045851471,3,-0.7983914925286081,2.92,0.0,1,-0.539750025649555,-4.702165583070394,-2.306813077122206,-7.0089786601926,0.0009029151412575558,False
